date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:02:02	471874/471874	---M--	200	added ('OK')	image/jpeg	etag:%2273342-5c1c1182cee80%22	https://nouthemes.net/html/mymedi/img/promotion/footer-banner.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/footer-banner.jpg	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:03	61361/61361	---M--	200	added ('OK')	image/jpeg	etag:%22efb1-5c1c1c72cbc80%22	https://nouthemes.net/html/mymedi/img/products/008.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/008.jpg	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:03	65205/65205	---M--	200	added ('OK')	image/jpeg	etag:%22feb5-5c1c1b6d7d400%22	https://nouthemes.net/html/mymedi/img/products/034.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/034.jpg	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:04	79241/79241	---M--	200	added ('OK')	image/jpeg	etag:%2213589-5c1c1c72cbc80%22	https://nouthemes.net/html/mymedi/img/products/015.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/015.jpg	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:04	57079/57079	---M--	200	added ('OK')	image/jpeg	etag:%22def7-5c1c1b6d7d400%22	https://nouthemes.net/html/mymedi/img/products/040.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/040.jpg	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:04	92073/92073	---M--	200	added ('OK')	image/jpeg	etag:%22167a9-5c1c1c72cbc80%22	https://nouthemes.net/html/mymedi/img/products/020.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/020.jpg	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:04	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22658bfe17-4d7%22	https://nouthemes.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:04	89476/89476	---MCZ	200	added ('OK')	text/javascript	etag:W/%2215d84-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/jquery.min.js	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/jquery.min.js	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:04	108516/108516	---M--	200	added ('OK')	image/jpeg	etag:%221a7e4-5c1c1e6a56080%22	https://nouthemes.net/html/mymedi/img/products/047.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/047.jpg	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:05	19033/19033	---MCZ	200	added ('OK')	text/javascript	etag:W/%224a59-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/popper.min.js	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/popper.min.js	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:05	51039/51039	---MCZ	200	added ('OK')	text/javascript	etag:W/%22c75f-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/bootstrap4/js/bootstrap.min.js	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/bootstrap4/js/bootstrap.min.js	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:05	76272/76272	---MCZ	200	added ('OK')	text/javascript	etag:W/%22129f0-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/select2/dist/js/select2.full.min.js	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/select2/dist/js/select2.full.min.js	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:06	44342/44342	---MCZ	200	added ('OK')	text/javascript	etag:W/%22ad36-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/owl-carousel/owl.carousel.min.js	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/owl-carousel/owl.carousel.min.js	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:06	5826/5826	---MCZ	200	added ('OK')	text/javascript	etag:W/%2216c2-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/jquery-bar-rating/dist/jquery.barrating.min.js	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/jquery-bar-rating/dist/jquery.barrating.min.js	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:06	56745/56745	---MCZ	200	added ('OK')	text/javascript	etag:W/%22dda9-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/js/lightgallery-all.min.js	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/lightGallery/dist/js/lightgallery-all.min.js	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:07	41953/41953	---MCZ	200	added ('OK')	text/javascript	etag:W/%22a3e1-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/slick/slick/slick.min.js	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/slick/slick/slick.min.js	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:07	21726/21726	---MCZ	200	added ('OK')	text/javascript	etag:W/%2254de-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/noUiSlider/nouislider.min.js	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/noUiSlider/nouislider.min.js	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:07	18291/18291	---MCZ	200	added ('OK')	text/javascript	etag:W/%224773-5c1f6f92aca80%22	https://nouthemes.net/html/mymedi/js/main.js	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/js/main.js	(from https://nouthemes.net/html/mymedi/home13.html)
02:02:09	76518/76518	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212ae6-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/font-awesome/fonts/fontawesome-webfont.eot?v=4.6.3	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/font-awesome/fonts/fontawesome-webfont5b62.eot	(from https://nouthemes.net/html/mymedi/plugins/font-awesome/css/font-awesome.min.css)
02:02:10	76518/76518	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2212ae6-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/font-awesome/fonts/fontawesome-webfont.eot?	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://nouthemes.net/html/mymedi/plugins/font-awesome/css/font-awesome.min.css)
02:02:11	71896/71896	---M--	200	added ('OK')	font/woff2	etag:%22118d8-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/font-awesome/fonts/fontawesome-webfont5b62.woff2	(from https://nouthemes.net/html/mymedi/plugins/font-awesome/css/font-awesome.min.css)
02:02:12	90412/90412	---M--	200	added ('OK')	font/woff	etag:%221612c-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/font-awesome/fonts/fontawesome-webfont.woff?v=4.6.3	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/font-awesome/fonts/fontawesome-webfont5b62.woff	(from https://nouthemes.net/html/mymedi/plugins/font-awesome/css/font-awesome.min.css)
02:02:15	152796/152796	---MCZ	200	added ('OK')	font/ttf	etag:W/%22254dc-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/font-awesome/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/font-awesome/fonts/fontawesome-webfont5b62.ttf	(from https://nouthemes.net/html/mymedi/plugins/font-awesome/css/font-awesome.min.css)
02:02:15	391622/391622	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f9c6-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/font-awesome/fonts/fontawesome-webfont.svg?v=4.6.3	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/font-awesome/fonts/fontawesome-webfont5b62.svg	(from https://nouthemes.net/html/mymedi/plugins/font-awesome/css/font-awesome.min.css)
02:02:18	55802/55802	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Jan%202024%2021:02:17%20GMT	https://nouthemes.net/html/mymedi/plugins/owl-carousel/assets/owl.video.play.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/owl-carousel/assets/owl.video.play.png	(from https://nouthemes.net/html/mymedi/plugins/owl-carousel/assets/owl.carousel.css)
02:02:20	4432/4432	---MCZ	200	added ('OK')	font/ttf	etag:W/%221150-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/fonts/lg.ttf?22t19m	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/lightGallery/dist/fonts/lg8306.ttf	(from https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/css/lightgallery.min.css)
02:02:21	498156/498156	---MCZ	200	added ('OK')	font/ttf	etag:W/%22799ec-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/fonts/Linearicons/Font/Linearicons.ttf	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/fonts/Linearicons/Font/Linearicons.ttf	(from https://nouthemes.net/html/mymedi/fonts/Linearicons/Font/demo-files/demo.css)
02:02:23	4508/4508	---M--	200	added ('OK')	font/woff	etag:%22119c-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/fonts/lg.woff?22t19m	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/lightGallery/dist/fonts/lg8306.woff	(from https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/css/lightgallery.min.css)
02:02:24	9873/9873	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222691-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/fonts/lg.svg?22t19m	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/lightGallery/dist/fonts/lg8306.svg	(from https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/css/lightgallery.min.css)
02:02:25	5428/5428	---M--	200	added ('OK')	image/png	etag:%221534-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/img/vimeo-play.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/lightGallery/dist/img/vimeo-play.png	(from https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/css/lightgallery.min.css)
02:02:26	4526/4526	---M--	200	added ('OK')	image/png	etag:%2211ae-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/img/video-play.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/lightGallery/dist/img/video-play.png	(from https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/css/lightgallery.min.css)
02:02:27	5177/5177	---M--	200	added ('OK')	image/png	etag:%221439-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/img/youtube-play.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/lightGallery/dist/img/youtube-play.png	(from https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/css/lightgallery.min.css)
02:02:27	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5c1e83b5bd200%22	https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/img/loading.gif	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/plugins/lightGallery/dist/img/loading.gif	(from https://nouthemes.net/html/mymedi/plugins/lightGallery/dist/css/lightgallery.min.css)
02:02:28	1514/1514	---MCZ	200	added ('OK')	text/css	etag:W/%225ea-5c1f6fa1eee80%22	https://nouthemes.net/html/mymedi/css/home-1.css	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/css/home-1.css	(from https://nouthemes.net/html/mymedi/index.html)
02:02:29	10547/10547	---M--	200	added ('OK')	image/png	etag:%222933-5c1c240c4aa80%22	https://nouthemes.net/html/mymedi/img/logo.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/logo.png	(from https://nouthemes.net/html/mymedi/index.html)
02:02:30	10547/10547	---M--	200	added ('OK')	image/png	etag:%222933-5c1c240c4aa80%22	https://nouthemes.net/html/mymedi/img/mobile-logo.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/mobile-logo.png	(from https://nouthemes.net/html/mymedi/index.html)
02:02:30	26162/26162	---M--	200	added ('OK')	image/png	etag:%226632-5c1c246037080%22	https://nouthemes.net/html/mymedi/img/round2.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/round2.png	(from https://nouthemes.net/html/mymedi/index.html)
02:02:30	48844/48844	---M--	200	added ('OK')	image/png	etag:%22becc-5c1c246037080%22	https://nouthemes.net/html/mymedi/img/round5.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/round5.png	(from https://nouthemes.net/html/mymedi/index.html)
02:02:33	598040/598040	---M--	200	added ('OK')	image/png	etag:%2292018-5c1c123801a00%22	https://nouthemes.net/html/mymedi/img/promotion/slide3.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/slide3.png	(from https://nouthemes.net/html/mymedi/index.html)
02:02:34	402717/402717	---M--	200	added ('OK')	image/png	etag:%226251d-5c1c1239e9e80%22	https://nouthemes.net/html/mymedi/img/promotion/slide4.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/slide4.png	(from https://nouthemes.net/html/mymedi/index.html)
02:02:35	35933/35933	---M--	200	added ('OK')	image/jpeg	etag:%228c5d-5c1c10d16cc00%22	https://nouthemes.net/html/mymedi/img/promotion/bg-banner1.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/bg-banner1.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:36	13063/13063	---M--	200	added ('OK')	image/jpeg	etag:%223307-5c1c10d16cc00%22	https://nouthemes.net/html/mymedi/img/promotion/bg-banner2.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/bg-banner2.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:36	519181/519181	---M--	200	added ('OK')	image/png	etag:%227ec0d-5c1c123801a00%22	https://nouthemes.net/html/mymedi/img/promotion/slide1.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/slide1.png	(from https://nouthemes.net/html/mymedi/index.html)
02:02:36	15063/15063	---M--	200	added ('OK')	image/jpeg	etag:%223ad7-5c1c10d16cc00%22	https://nouthemes.net/html/mymedi/img/promotion/bg-banner3.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/bg-banner3.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:37	18293/18293	---M--	200	added ('OK')	image/png	etag:%224775-5c1c1182cee80%22	https://nouthemes.net/html/mymedi/img/promotion/facemask-cat.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/facemask-cat.png	(from https://nouthemes.net/html/mymedi/index.html)
02:02:37	10410/10410	---M--	200	added ('OK')	image/png	etag:%2228aa-5c1c1a608d980%22	https://nouthemes.net/html/mymedi/img/promotion/uniforms-cat.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/uniforms-cat.png	(from https://nouthemes.net/html/mymedi/index.html)
02:02:37	18838/18838	---M--	200	added ('OK')	image/png	etag:%224996-5c1c11cd31e00%22	https://nouthemes.net/html/mymedi/img/promotion/protectcover-cat.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/protectcover-cat.png	(from https://nouthemes.net/html/mymedi/index.html)
02:02:38	5020/5020	---M--	200	added ('OK')	image/png	etag:%22139c-5c1c1182cee80%22	https://nouthemes.net/html/mymedi/img/promotion/dental-cat.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/dental-cat.png	(from https://nouthemes.net/html/mymedi/index.html)
02:02:38	11525/11525	---M--	200	added ('OK')	image/png	etag:%222d05-5c1c11cd31e00%22	https://nouthemes.net/html/mymedi/img/promotion/pressure-cat.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/pressure-cat.png	(from https://nouthemes.net/html/mymedi/index.html)
02:02:38	68040/68040	---M--	200	added ('OK')	image/jpeg	etag:%22109c8-5c1c1c72cbc80%22	https://nouthemes.net/html/mymedi/img/products/009.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/009.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:38	19021/19021	---M--	200	added ('OK')	image/jpeg	etag:%224a4d-5c1c1e6c3e500%22	https://nouthemes.net/html/mymedi/img/products/053.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/053.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:39	20010/20010	---M--	200	added ('OK')	image/jpeg	etag:%224e2a-5c1c1e6c3e500%22	https://nouthemes.net/html/mymedi/img/products/056.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/056.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:39	28578/28578	---M--	200	added ('OK')	image/jpeg	etag:%226fa2-5c1c1b6d7d400%22	https://nouthemes.net/html/mymedi/img/products/042.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/042.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:39	73940/73940	---M--	200	added ('OK')	image/jpeg	etag:%22120d4-5c1c1c72cbc80%22	https://nouthemes.net/html/mymedi/img/products/006.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/006.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:39	20343/20343	---M--	200	added ('OK')	image/jpeg	etag:%224f77-5c1c10cf84780%22	https://nouthemes.net/html/mymedi/img/promotion/banner-delivery-2.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/promotion/banner-delivery-2.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:40	63203/63203	---M--	200	added ('OK')	image/jpeg	etag:%22f6e3-5c1c1b6b94f80%22	https://nouthemes.net/html/mymedi/img/products/030.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/030.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:41	68057/68057	---M--	200	added ('OK')	image/jpeg	etag:%22109d9-5c1c1c72cbc80%22	https://nouthemes.net/html/mymedi/img/products/003.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/003.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:41	128505/128505	---M--	200	added ('OK')	image/jpeg	etag:%221f5f9-5c1c1e6c3e500%22	https://nouthemes.net/html/mymedi/img/products/049.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/049.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:41	63945/63945	---M--	200	added ('OK')	image/jpeg	etag:%22f9c9-5c1c1c72cbc80%22	https://nouthemes.net/html/mymedi/img/products/011.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/011.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:41	81049/81049	---M--	200	added ('OK')	image/jpeg	etag:%2213c99-5c1c1c72cbc80%22	https://nouthemes.net/html/mymedi/img/products/010.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/010.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:41	56184/56184	---M--	200	added ('OK')	image/jpeg	etag:%22db78-5c1c1c72cbc80%22	https://nouthemes.net/html/mymedi/img/products/013.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/013.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:42	51818/51818	---M--	200	added ('OK')	image/jpeg	etag:%22ca6a-5c1c1c72cbc80%22	https://nouthemes.net/html/mymedi/img/products/012.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/012.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:43	50859/50859	---M--	200	added ('OK')	image/jpeg	etag:%22c6ab-5c1c1c72cbc80%22	https://nouthemes.net/html/mymedi/img/products/007.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/007.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:44	56089/56089	---M--	200	added ('OK')	image/jpeg	etag:%22db19-5c1c1c72cbc80%22	https://nouthemes.net/html/mymedi/img/products/004.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/004.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:45	46614/46614	---M--	200	added ('OK')	image/jpeg	etag:%22b616-5c1c1c72cbc80%22	https://nouthemes.net/html/mymedi/img/products/018.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/018.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:45	92097/92097	---M--	200	added ('OK')	image/jpeg	etag:%22167c1-5c1c1b6d7d400%22	https://nouthemes.net/html/mymedi/img/products/037.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/037.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:46	46817/46817	---M--	200	added ('OK')	image/jpeg	etag:%22b6e1-5c1c1c72cbc80%22	https://nouthemes.net/html/mymedi/img/products/019.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/019.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:47	6689/6689	---M--	200	added ('OK')	image/png	etag:%221a21-5c1c246037080%22	https://nouthemes.net/html/mymedi/img/roundbg.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/roundbg.png	(from https://nouthemes.net/html/mymedi/index.html)
02:02:48	365/365	---M--	200	added ('OK')	image/png	etag:%2216d-5c1c246037080%22	https://nouthemes.net/html/mymedi/img/quote-icon.png	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/quote-icon.png	(from https://nouthemes.net/html/mymedi/index.html)
02:02:49	21247/21247	---M--	200	added ('OK')	image/jpeg	etag:%2252ff-5c1c20a872b00%22	https://nouthemes.net/html/mymedi/img/instagram/instagram1.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/instagram/instagram1.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:51	15256/15256	---M--	200	added ('OK')	image/jpeg	etag:%223b98-5c1c20a872b00%22	https://nouthemes.net/html/mymedi/img/instagram/instagram2.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/instagram/instagram2.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:51	11984/11984	---M--	200	added ('OK')	image/jpeg	etag:%222ed0-5c1c20a872b00%22	https://nouthemes.net/html/mymedi/img/instagram/instagram3.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/instagram/instagram3.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:52	15352/15352	---M--	200	added ('OK')	image/jpeg	etag:%223bf8-5c1c20a872b00%22	https://nouthemes.net/html/mymedi/img/instagram/instagram4.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/instagram/instagram4.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:53	9000/9000	---M--	200	added ('OK')	image/jpeg	etag:%222328-5c1c20a872b00%22	https://nouthemes.net/html/mymedi/img/instagram/instagram5.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/instagram/instagram5.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:54	14868/14868	---M--	200	added ('OK')	image/jpeg	etag:%223a14-5c1c20a872b00%22	https://nouthemes.net/html/mymedi/img/instagram/instagram6.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/instagram/instagram6.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:54	4070/4070	---M--	200	added ('OK')	image/jpeg	etag:%22fe6-5c1c240c4aa80%22	https://nouthemes.net/html/mymedi/img/newsletter-bg.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/newsletter-bg.jpg	(from https://nouthemes.net/html/mymedi/index.html)
02:02:56	96846/96846	---M--	200	added ('OK')	image/jpeg	etag:%2217a4e-5c1c1e6a56080%22	https://nouthemes.net/html/mymedi/img/products/046.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/046.jpg	(from https://nouthemes.net/html/mymedi/shopping-cart.html)
02:02:57	68274/68274	---M--	200	added ('OK')	image/jpeg	etag:%2210ab2-5c1c1b6d7d400%22	https://nouthemes.net/html/mymedi/img/products/032.jpg	C:/Users/Hassan%20Murad/Documents/Medico_Ecommerce/nouthemes.net/html/mymedi/img/products/032.jpg	(from https://nouthemes.net/html/mymedi/shopping-cart.html)
